id,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name,source
191.0,Investing.com,PTC Therapeutics submits BLA for AADC deficiency gene therapy,PTC Therapeutics submits BLA for AADC deficiency gene therapy,https://www.investing.com/news/stock-market-news/ptc-therapeutics-submits-bla-for-aadc-deficiency-gene-therapy-93CH-3343760,https://i-invdn-com.investing.com/news/LYNXNPEC0K08U_L.jpg,2024-03-19T11:53:49Z,"SOUTH PLAINFIELD, N.J. - PTC Therapeutics, Inc. (NASDAQ: NASDAQ:PTCT) announced today the submission of a Biologics License Application (BLA) to the U.S. Food and Drug Administration (FDA) for Upstaz… [+2356 chars]",,Investing.com,
192.0,"GuruFocus, Contributor, 
 GuruFocus, Contributor
 https://www.forbes.com/sites/gurufocus/",Pfizer Is Too Cheap To Ignore,Health care giant Pfizer has rarely been this cheap. It is facing patent expiries over the next few years.,https://www.forbes.com/sites/gurufocus/2024/03/21/pfizer-is-too-cheap-to-ignore/,"https://imageio.forbes.com/specials-images/imageserve/65fc8c8c0c09a6a05146e8a7/0x0.jpg?format=jpg&crop=3000,1689,x0,y109,safe&height=900&width=1600&fit=bounds",2024-03-21T19:38:42Z,"By Dilantha De Silva
Summary
<ul><li>PfizerPFE
 is currently faced with the reality of a few patent expiries in the coming years, which are likely to have a notable impact on revenue.</li><li>With… [+6799 chars]",,Forbes,
193.0,"Alex Knapp, Forbes Staff, 
 Alex Knapp, Forbes Staff
 https://www.forbes.com/sites/alexknapp/",InnovationRx: Bringing A Better Consumer Experience To Healthcare,Plus: The consortium building the digital tools that hospitals actually need.,https://www.forbes.com/sites/katiejennings/2024/04/03/innovationrx-bringing-a-better-consumer-experience-to-healthcare/,https://imageio.forbes.com/specials-images/imageserve/660dd72e2a9003d8cac68301/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-04-03T22:31:09Z,"InnovationRx is your weekly digest of healthcare news. To get it in your inbox, subscribe here. 
getty
Sara Vaezy, chief strategy and digital officer for Providence, thinks logging into a website o… [+5609 chars]",,Forbes,
194.0,S.D. Wells,"The now infamous FRAUDULENT FAUCI was WARNED about forcing Covid jabs on Americans, now look what has happened","Ask yourself why 60 million Americans said “absolutely not” to the mRNA Covid jabs that were all but forced on the rest of the country, and world. How can so many natural health advocates be united on a front so strong that they aren’t even afraid of the enti…",https://www.naturalnews.com/2024-03-29-fraudulent-fauci-was-warned-about-forcing-covid-jabs.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/03/Branco-Fauci-Science-640.jpg,2024-03-29T06:00:00Z,"Ask yourself why 60 million Americans said ""absolutely not"" to the mRNA Covid jabs that were all but forced on the rest of the country, and world. How can so many natural health advocates be united o… [+4398 chars]",,Naturalnews.com,
195.0,Investing.com,Goldman starts Rocket Pharma stock coverage with focus on gene therapy,Goldman starts Rocket Pharma stock coverage with focus on gene therapy,https://www.investing.com/news/company-news/goldman-starts-rocket-pharma-stock-coverage-with-focus-on-gene-therapy-93CH-3361000,https://i-invdn-com.investing.com/news/World_News_8_800x533_L_1420026210.jpg,2024-04-02T08:12:20Z,"On Tuesday, Goldman Sachs initiated coverage on Rocket Pharmaceuticals (NASDAQ:RCKT) stock, assigning a Neutral rating and setting a price target of $39.00. Rocket Pharmaceuticals is currently develo… [+2910 chars]",,Investing.com,
196.0,"Shang Rumin, Xiangming Han, Cui Zeng, Fei Lv, Rong Fang, Rongrong Gong, Xiaochang Tian, Xiangwu Ding",Systematic analysis of cuproptosis abnormalities and functional significance in cancer,"Background Cuproptosis is a recently discovered type of cell death, but the role and behavior of cuproptosis-related genes (CuRGs) in cancers remain unclear. This paper aims to address these issues by analyzing the multi-omics characteristics of cancer-relate…",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0300626,https://journals.plos.org/plosone/article/figure/image?id=10.1371/journal.pone.0300626.g005&size=inline,2024-04-04T14:00:00Z,"Abstract
Background
Cuproptosis is a recently discovered type of cell death, but the role and behavior of cuproptosis-related genes (CuRGs) in cancers remain unclear. This paper aims to address the… [+47330 chars]",,Plos.org,
197.0,Reuters,Gene therapy maker bluebird to restate 2022 financials after accounting error,Gene therapy maker bluebird to restate 2022 financials after accounting error,https://www.investing.com/news/stock-market-news/gene-therapy-maker-bluebird-to-restate-2022-financials-after-accounting-error-3353069,https://i-invdn-com.investing.com/news/LYNXMPEB2C0AG_L.jpg,2024-03-26T11:36:09Z,(Reuters) - Gene therapy maker bluebird bio said on Tuesday it plans to restate its financial statements for 2022 and for each of the first three quarters of 2022 and 2023 following accounting errors… [+461 chars],,Investing.com,
198.0,Investing.com,Genprex Collaborators Publish Positive Preclinical Data with NPRL2 Gene Therapy Utilizing Oncoprex ® Delivery System,Genprex Collaborators Publish Positive Preclinical Data with NPRL2 Gene Therapy Utilizing Oncoprex ® Delivery System,https://www.investing.com/news/press-releases/genprex-collaborators-publish-positive-preclinical-data-with-nprl2-gene-therapy-utilizing-oncoprex--delivery-system-93CH-3361772,https://i-invdn-com.investing.com/news/news_six_pile_69x52._800x533_L_1419494215.jpg,2024-04-02T12:44:05Z,"NPRL2 Gene Therapy Induces Anti-Tumor Activity in Anti-PD1 Resistant KRAS/STK11 Mutant Non-Small Cell Lung Cancer
 in a Humanized Mouse Model
Provides Additional Preclinical Validation of Oncoprex … [+8912 chars]",,Investing.com,
199.0,Reuters,Kyowa Kirin's gene therapy most expensive US drug with $4.3 million price tag,Kyowa Kirin's gene therapy most expensive US drug with $4.3 million price tag,https://www.investing.com/news/stock-market-news/kyowa-kirins-gene-therapy-most-expensive-us-drug-with-43-million-price-tag-3345908,https://i-invdn-com.investing.com/news/LYNXMPEC0409P_L.jpg,2024-03-20T12:56:00Z,"(Reuters) - Orchard Therapeutics (NASDAQ:ORTX), a unit of Japan's Kyowa Kirin, priced its newly approved gene therapy for a rare, life-threatening genetic disease on Wednesday at $4.25 million, makin… [+1232 chars]",,Investing.com,
200.0,The Lundquist Institute for Biomedical Innovation,Lundquist Investigator Dr. Yoshihara Awarded $3 Million NIH R01 Grant for Diabetes Stem Cell Therapy Research,Dr. Yoshihara will investigate cutting-edge transcriptional gene regulation processes Dr. Yoshihara will investigate cutting-edge transcriptional gene regulation processes,https://www.globenewswire.com/news-release/2024/04/01/2855547/0/en/Lundquist-Investigator-Dr-Yoshihara-Awarded-3-Million-NIH-R01-Grant-for-Diabetes-Stem-Cell-Therapy-Research.html,https://ml.globenewswire.com/Resource/Download/5c192f10-7025-4de8-8228-d7e183f89a36,2024-04-01T21:52:00Z,"Torrance, California, April 01, 2024 (GLOBE NEWSWIRE) -- The National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK), a division of the National Institutes of Health, has granted Eij… [+2079 chars]",,GlobeNewswire,
201.0,https://www.facebook.com/bbcnews,New hope for sisters trapped in their bodies,"Neuroferritinopathy is a brain disease which traps people, mostly from one family, in their bodies.",https://www.bbc.co.uk/news/uk-england-cumbria-68596561,https://ichef.bbci.co.uk/news/1024/branded_news/C5B8/production/_132961605_fe152611-1f16-4933-b39c-1fec61a96161.jpg,2024-03-21T01:23:58Z,Neuroferritinopathy is a rare brain condition that traps people in their bodies and seems to largely affect descendants of one family. As a university launches a drugs trial in a hope of reversing it… [+6166 chars],bbc-news,BBC News,
202.0,,Mitochondrial roles in antiviral immunity modify manifestations of neurological diseases,Scientists report that a progressive neurodegenerative disease can be triggered by a viral infection. The mechanism relates to mitochondrial roles in antiviral defense mechanisms.,https://www.sciencedaily.com/releases/2024/04/240404113442.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-04-04T15:34:42Z,A multidisciplinary team of scientists led by University of Helsinki report that a progressive neurodegenerative disease can be triggered by a viral infection. The mechanism relates to mitochondrial … [+2950 chars],,Science Daily,
203.0,https://www.facebook.com/bbcnews,Scientists help save UK pint from climate change,Researchers are identifying genes in the hop plant to produce varieties that will be more resilient to climate change.,https://www.bbc.co.uk/news/science-environment-68636451,https://ichef.bbci.co.uk/news/1024/branded_news/10DF5/production/_132990196_beer2.jpg,2024-03-26T06:30:01Z,"Scientists fear climate change could ""call time"" on the great British pint and are helping the brewing industry to save it.
Hops give bitter its taste but the plant doesn't like the hotter, drier co… [+3775 chars]",bbc-news,BBC News,
204.0,,'Junk DNA' no more: New method to identify cancers from repeat elements of genetic code,"Repeats of DNA sequences, often referred to as 'junk DNA' or 'dark matter,' that are found in chromosomes and could contribute to cancer or other diseases have been challenging to identify and characterize. Now, researchers have developed a novel approach tha…",https://www.sciencedaily.com/releases/2024/03/240313185102.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-13T22:51:02Z,"Repeats of DNA sequences, often referred to as ""junk DNA"" or ""dark matter,"" that are found in chromosomes and could contribute to cancer or other diseases have been challenging to identify and charac… [+8429 chars]",,Science Daily,
205.0,Suswati Basu,Paradox Interactive unveils Stellaris: The Machine Age,"Video game publisher Paradox Interactive has announced Stellaris: The Machine Age, a new technological-themed expansion for the sci-fi strategy game.… Continue reading Paradox Interactive unveils Stellaris: The Machine Age
The post Paradox Interactive unveils…",https://readwrite.com/paradox-interactive-unveils-stellaris-the-machine-age/,https://readwrite.com/wp-content/uploads/2024/03/Paradox-Interactive-unveils-Stellaris-The-Machine-Age.png,2024-03-14T18:31:14Z,"Video game publisher Paradox Interactive has announced Stellaris: The Machine Age, a new technological-themed expansion for the sci-fi strategy game.
It comes with a new endgame crisis, individualis… [+2216 chars]",,ReadWrite,
206.0,,New genetic analysis tool tracks risks tied to CRISPR edits,"While CRISPR has shown immense promise as a next-generation therapeutic tool, the gene editing technology's edits are still imperfect. Researchers have developed a new system to test and analyze CRISPR-based DNA repair and related risks from unintended but ha…",https://www.sciencedaily.com/releases/2024/03/240326170107.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-26T21:01:07Z,"Since its breakthrough development more than a decade ago, CRISPR has revolutionized DNA editing across a broad range of fields. Now scientists are applying the technology's immense potential to huma… [+3698 chars]",,Science Daily,
207.0,Tyne Morgan,Illness Impacting Dairy Cattle Is Confirmed as Highly Pathogenic Avian Flu,USDA says genetic sequencing revealed the mystery illness impacting Texas dairies is the same strain of Highly Pathogenic Avian Influenza (HPAI) that's been in the U.S. The virus is carried by wild waterfowl.,https://www.agweb.com/news/livestock/dairy/breaking-mystery-illness-impacting-texas-kansas-dairy-cattle-confirmed-highly,https://cdn.farmjournal.com/s3fs-public/2024-01/dairy%20cow%20web%20hero.jpeg,2024-03-25T23:29:45Z,"A mystery illness that's impacted dairy herds in the Texas Panhandle, New Mexico and Kansas now has a diagnosis: Influenza A.  USDA says genetic sequencing revealed it's the same strain of Highly Pat… [+10037 chars]",,AgWeb,
208.0,James Woodford,Gene variants may protect against brain disease linked to cannibalism,"Remote tribes in Papua New Guinea were ravaged in the 20th century by kuru, which was spread when people ate their dead relatives as part of funeral rituals – but some individuals may have had genetic resistance to the condition",https://www.newscientist.com/article/2422978-gene-variants-may-protect-against-brain-disease-linked-to-cannibalism/,https://images.newscientist.com/wp-content/uploads/2024/03/19120414/SEI_196613950.jpg,2024-03-19T15:00:25Z,"The cerebellum of a person affected by kuru
Liberski PP (2013)
A genetic study in an extraordinarily remote community in Papua New Guinea has uncovered new insights into a brain disease spread by p… [+3192 chars]",new-scientist,New Scientist,
